Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1040810574475517957.txt,1,24,99.00,66.17,48.89,25.77,12.00,25.00,41.67,20.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.83,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,0.00,0.00,4.17,0.00,20.83,4.17,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,29.17,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67
1040812905879371777.txt,1,26,97.95,50.00,38.39,1.00,13.00,19.23,69.23,46.15,3.85,0.00,0.00,0.00,0.00,0.00,0.00,3.85,19.23,7.69,7.69,0.00,7.69,0.00,11.54,3.85,3.85,3.85,0.00,0.00,3.85,0.00,3.85,0.00,3.85,0.00,7.69,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,3.85,0.00,11.54,0.00,11.54,0.00,0.00,0.00,0.00,0.00,7.69,0.00,3.85,0.00,3.85,0.00,0.00,0.00,19.23,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69
1040840221758238720.txt,1,23,98.23,33.19,27.39,25.77,23.00,21.74,30.43,17.39,4.35,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,30.43,8.70,4.35,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70
1040840436301148160.txt,1,22,99.00,81.84,61.34,94.75,11.00,27.27,63.64,31.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,18.18,4.55,0.00,0.00,0.00,4.55,0.00,0.00,0.00,4.55,0.00,9.09,4.55,0.00,0.00,0.00,0.00,9.09,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,4.55,9.09,9.09,0.00,0.00,0.00,4.55,0.00,22.73,0.00,18.18,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,22.73,4.55,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,13.64
1040856111388098560.txt,1,14,93.26,50.00,1.00,25.77,7.00,85.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.86,21.43,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.29
1040891622614032384.txt,1,23,98.23,66.81,9.25,25.77,23.00,34.78,39.13,17.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,8.70,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,13.04,4.35,8.70,0.00,8.70,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,26.09,8.70,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04
1040896867230527490.txt,1,29,99.00,50.00,11.50,1.00,29.00,10.34,55.17,27.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,17.24,3.45,3.45,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,10.34,3.45,6.90,3.45,0.00,3.45,0.00,0.00,0.00,0.00,0.00,6.90,0.00,0.00,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,3.45,3.45,0.00,0.00,0.00,3.45,3.45,20.69,0.00,20.69,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,3.45,0.00,0.00,0.00,17.24,6.90,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90
1040905012103262208.txt,1,20,96.79,50.00,1.00,96.76,20.00,10.00,55.00,25.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,10.00,5.00,0.00,0.00,0.00,20.00,5.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,15.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,20.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
1040916728002179073.txt,1,19,99.00,85.38,4.05,99.00,19.00,26.32,68.42,36.84,5.26,5.26,0.00,0.00,5.26,0.00,0.00,0.00,15.79,10.53,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,10.53,10.53,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,10.53,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,5.26,0.00,5.26,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,15.79,0.00,10.53,5.26,0.00,0.00,31.58,5.26,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,15.79
1041014784093675521.txt,1,25,99.00,65.56,6.70,1.00,25.00,20.00,60.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,16.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,8.00,0.00,0.00,4.00,0.00,0.00,12.00,0.00,12.00,0.00,8.00,0.00,0.00,0.00,0.00,4.00,8.00,0.00,4.00,0.00,0.00,4.00,16.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,8.00
1041025658594443266.txt,1,26,82.82,64.99,38.39,89.84,13.00,15.38,61.54,26.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,3.85,3.85,7.69,3.85,3.85,3.85,0.00,0.00,11.54,0.00,3.85,3.85,0.00,0.00,0.00,0.00,7.69,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,3.85,0.00,3.85,0.00,3.85,0.00,19.23,0.00,11.54,7.69,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,26.92,11.54,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69
1041124523138015233.txt,1,23,96.43,90.38,2.02,93.61,23.00,21.74,34.78,21.74,8.70,4.35,0.00,4.35,0.00,0.00,0.00,4.35,0.00,13.04,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,8.70,0.00,8.70,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,30.43,8.70,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04
1041135783791407105.txt,1,25,99.00,65.56,6.70,91.14,12.50,32.00,56.00,32.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,8.00,16.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,4.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,12.00,0.00,8.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00,32.00,12.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
1041163937218084864.txt,1,25,99.00,50.00,69.14,25.77,12.50,24.00,60.00,24.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,16.00,0.00,0.00,0.00,0.00,4.00,8.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,8.00,4.00,0.00,4.00,0.00,0.00,8.00,0.00,0.00,4.00,4.00,0.00,4.00,0.00,0.00,24.00,0.00,20.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,20.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
1041185453800476673.txt,1,27,96.08,93.07,58.07,1.00,13.50,14.81,66.67,40.74,7.41,7.41,0.00,3.70,3.70,0.00,0.00,0.00,3.70,18.52,7.41,0.00,3.70,0.00,11.11,0.00,0.00,0.00,3.70,0.00,3.70,0.00,3.70,0.00,0.00,0.00,7.41,0.00,0.00,0.00,0.00,14.81,7.41,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41,3.70,3.70,3.70,0.00,0.00,0.00,11.11,0.00,14.81,0.00,7.41,7.41,3.70,0.00,0.00,0.00,0.00,0.00,3.70,0.00,3.70,0.00,0.00,0.00,22.22,7.41,0.00,0.00,0.00,3.70,0.00,0.00,0.00,3.70,0.00,7.41
1041229208247316480.txt,1,23,35.67,66.81,2.02,1.00,7.67,30.43,39.13,21.74,13.04,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,0.00,8.70,0.00,4.35,0.00,13.04,4.35,0.00,4.35,13.04,0.00,4.35,0.00,4.35,0.00,0.00,0.00,8.70,0.00,0.00,4.35,0.00,8.70,4.35,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,0.00,4.35,0.00,4.35,0.00,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,47.83,8.70,4.35,0.00,0.00,8.70,0.00,0.00,0.00,4.35,0.00,21.74
1041275959658405889.txt,1,27,56.91,50.00,33.94,99.00,27.00,14.81,62.96,40.74,11.11,7.41,0.00,3.70,0.00,0.00,3.70,3.70,0.00,11.11,7.41,3.70,3.70,3.70,7.41,3.70,0.00,0.00,0.00,3.70,7.41,7.41,0.00,0.00,0.00,0.00,7.41,0.00,0.00,0.00,0.00,18.52,0.00,3.70,0.00,7.41,0.00,7.41,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,3.70,3.70,7.41,3.70,0.00,3.70,0.00,3.70,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.00,3.70,0.00,3.70,0.00,22.22,14.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41
1041330522864214018.txt,1,25,93.26,21.18,1.59,25.77,8.33,20.00,36.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,4.00,4.00,0.00,4.00,4.00,8.00,8.00,0.00,20.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,36.00,16.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
1041348173065805825.txt,1,24,99.00,50.00,48.89,1.00,24.00,16.67,58.33,29.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,16.67,8.33,0.00,0.00,0.00,8.33,8.33,8.33,0.00,4.17,4.17,4.17,0.00,4.17,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,12.50,4.17,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,4.17,0.00,0.00,0.00,8.33,0.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,29.17,12.50,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50
1041586050077024256.txt,1,23,99.00,80.77,9.25,93.61,23.00,26.09,56.52,26.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,13.04,4.35,0.00,0.00,0.00,8.70,4.35,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.35,0.00,4.35,0.00,0.00,4.35,0.00,4.35,13.04,4.35,8.70,0.00,8.70,4.35,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,26.09,8.70,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04
1041587101828087808.txt,1,19,35.06,29.92,4.05,1.00,6.33,15.79,57.89,42.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,10.53,15.79,5.26,5.26,10.53,5.26,0.00,5.26,0.00,0.00,5.26,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,10.53,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,31.58,10.53,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,15.79
1041613244060725248.txt,1,25,88.69,50.00,20.24,1.00,12.50,20.00,48.00,20.00,8.00,8.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,8.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,16.00,4.00,12.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
1041626881697763328.txt,1,25,96.24,50.00,20.24,25.77,12.50,20.00,32.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,8.00,0.00,16.00,8.00,4.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,32.00,12.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,12.00
1041631732850675714.txt,1,25,98.05,50.00,20.24,1.00,12.50,16.00,72.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,12.00,4.00,4.00,4.00,0.00,8.00,8.00,4.00,4.00,0.00,4.00,16.00,0.00,16.00,12.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,24.00,0.00,0.00,0.00,0.00,4.00,16.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,40.00,16.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,16.00
1041661772078305280.txt,1,24,99.00,66.17,48.89,25.77,12.00,29.17,66.67,33.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,8.33,16.67,4.17,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,4.17,0.00,0.00,4.17,12.50,0.00,20.83,8.33,8.33,4.17,8.33,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,20.83,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33
1041673127237836803.txt,1,16,93.26,50.00,1.00,1.00,16.00,31.25,43.75,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,6.25,18.75,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,12.50,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,25.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50
1041673744828248064.txt,1,21,99.00,50.00,13.15,1.00,7.00,19.05,42.86,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,23.81,4.76,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,9.52
1041678669482221569.txt,1,25,98.05,78.82,20.24,25.77,25.00,16.00,48.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,12.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,4.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,28.00,8.00,8.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,8.00
1041680672853651456.txt,1,18,93.26,71.09,1.00,25.77,18.00,16.67,38.89,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,5.56,0.00,5.56,5.56,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,27.78,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,11.11
1041706595615473664.txt,1,19,99.00,50.00,1.00,1.00,19.00,36.84,47.37,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,10.53,0.00,10.53,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05,0.00,0.00,21.05,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,15.79,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,36.84,10.53,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05
1041873083395596289.txt,1,26,93.26,97.24,5.76,1.00,13.00,15.38,57.69,30.77,7.69,7.69,0.00,7.69,0.00,0.00,0.00,0.00,3.85,11.54,3.85,0.00,3.85,0.00,7.69,7.69,0.00,0.00,0.00,3.85,3.85,0.00,3.85,0.00,0.00,3.85,11.54,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,0.00,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,30.77,7.69,0.00,0.00,0.00,0.00,3.85,0.00,7.69,0.00,0.00,11.54
1041927296737607680.txt,1,20,99.00,50.00,43.37,25.77,20.00,25.00,50.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,15.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,20.00,0.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
1041983522259513345.txt,1,21,79.28,68.29,1.00,25.77,21.00,38.10,33.33,19.05,4.76,4.76,0.00,0.00,0.00,4.76,0.00,0.00,0.00,4.76,4.76,0.00,4.76,0.00,4.76,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,33.33,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.81
1042021920265383936.txt,1,20,96.79,50.00,15.86,25.77,6.67,30.00,30.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,15.00,0.00,5.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,60.00,25.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,25.00
1042041592222306307.txt,1,26,93.26,87.57,1.00,25.77,13.00,11.54,50.00,30.77,7.69,3.85,0.00,0.00,3.85,0.00,0.00,3.85,3.85,11.54,3.85,0.00,3.85,0.00,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,0.00,0.00,0.00,0.00,7.69,0.00,0.00,7.69,3.85,0.00,3.85,3.85,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,3.85,0.00,0.00,0.00,11.54,0.00,7.69,0.00,7.69,0.00,3.85,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,42.31,11.54,11.54,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,15.38
